,matchId,gameDurationSeconds,championBlueTop,championBlueJG,championBlueMid,championBlueBot,championBlueSup,championRedTop,championRedJG,championRedMid,championRedBot,championRedSup,goldDifference,blueGrubCount,redGrubCount,blueDragonCount,redDragonCount,blueBaronCount,redBaronCount,blueAtakhan,redAtakhan,winner
0,NA1_5236981554,1704,24,68,268,51,497,238,887,777,81,43,378,5,1,2,2,1,0,1,0,0
0,NA1_5236921574,2838,897,887,103,21,412,164,68,238,145,143,69,5,1,3,5,2,2,1,0,1
0,NA1_5236660698,2072,122,11,103,22,267,164,68,112,29,53,4356,6,0,3,2,0,1,1,0,1
0,NA1_5236647315,1375,164,876,75,119,99,24,68,55,51,43,-3693,3,3,1,2,0,0,0,1,1
0,NA1_5236629064,1863,24,68,246,202,60,223,64,268,81,43,-905,3,3,2,1,0,1,0,1,1
0,NA1_5236614776,1877,86,203,517,29,267,24,68,126,22,26,-334,3,3,3,1,1,0,1,0,0
0,NA1_5236599312,1386,24,68,950,42,412,82,80,84,236,53,2586,6,0,2,1,0,0,1,0,0
0,NA1_5236578394,1448,24,68,893,67,497,86,203,134,222,517,462,4,2,0,2,0,0,1,0,0
0,NA1_5236562602,1587,150,163,7,22,111,24,68,142,145,12,-3377,3,3,1,3,0,1,0,1,1
0,NA1_5236551694,1655,517,154,23,51,350,24,68,62,22,902,-2725,5,1,1,2,0,1,0,1,1
0,NA1_5236545801,1712,150,203,268,145,25,24,68,131,67,412,-2716,4,2,2,2,0,1,0,1,1
0,NA1_5235254844,1337,24,68,55,29,78,246,143,84,157,117,7378,3,3,2,0,0,0,0,0,0
0,NA1_5235225869,2192,10,121,13,523,89,24,68,893,498,412,751,6,0,4,2,0,2,0,1,0
0,NA1_5235207091,1593,266,887,67,910,432,24,68,14,800,267,-2231,0,6,0,3,1,0,0,1,1
0,NA1_5235190418,1634,86,141,517,21,412,164,68,777,22,161,4842,2,4,3,0,1,0,1,0,0
0,NA1_5235174697,1437,24,68,163,222,235,31,5,950,67,201,8532,3,3,2,1,0,0,1,0,0
0,NA1_5244658206,1603,127,64,799,81,432,74,120,26,157,12,-345,2,4,1,2,0,1,0,1,1
0,NA1_5243402241,1708,31,203,74,147,12,67,76,517,222,526,-3058,3,3,2,2,0,1,0,1,1
0,NA1_5240414021,1468,114,11,517,222,7,10,30,777,143,12,2610,3,3,1,3,0,0,1,0,1
0,NA1_5239890157,1942,799,234,134,21,117,6,56,61,143,12,5623,1,5,1,3,0,1,0,1,1
0,NA1_5239801275,1587,78,102,34,360,12,887,62,157,63,350,2306,6,0,3,1,0,0,1,0,0
0,NA1_5239439604,1640,266,421,134,22,43,6,28,901,81,161,933,6,0,4,0,1,0,0,1,0
0,NA1_5239424440,1736,82,121,517,96,117,6,245,134,22,12,2017,3,0,4,0,1,0,1,0,0
0,NA1_5239377963,1261,39,120,134,202,555,114,104,13,145,12,5743,6,0,2,1,0,0,0,0,0
0,NA1_5239351779,1777,516,245,103,202,526,58,28,166,222,9,-937,0,6,3,1,1,0,1,0,0
0,NA1_5239199410,1254,897,254,12,18,117,122,91,8,901,201,-4279,0,6,2,1,0,0,0,0,1
0,NA1_5239172228,1563,897,238,74,81,9,157,120,517,222,555,-3457,1,5,0,3,0,0,0,1,1
0,NA1_5239024813,1598,897,9,166,222,497,17,107,134,81,32,-2465,2,4,3,1,0,0,1,0,0
0,NA1_5235454136,1929,39,106,777,115,432,887,60,126,145,12,-2845,3,3,1,4,1,0,0,1,1
0,NA1_5235419298,1636,8,121,200,145,12,154,62,13,29,16,-512,6,0,1,3,0,1,0,1,1
0,NA1_5234980334,2200,266,107,517,42,98,126,427,910,202,12,1056,6,0,1,4,1,1,0,1,1
0,NA1_5235684380,1653,517,104,134,429,526,157,76,85,22,12,5480,6,0,3,0,1,0,1,0,0
0,NA1_5233862057,1955,799,11,84,22,117,126,24,800,110,25,1012,6,0,1,4,1,0,1,0,0
0,NA1_5232898778,1548,79,234,166,202,235,126,20,103,236,80,481,3,3,2,1,0,0,1,0,0
0,NA1_5232876972,915,799,91,131,81,235,122,64,55,221,111,5861,4,2,2,0,0,0,0,0,0
0,NA1_5231388198,1895,164,106,893,202,57,6,76,39,145,526,42,6,0,0,3,0,1,0,1,1
0,NA1_5230185141,1693,897,131,517,21,12,114,30,126,42,526,-3922,3,3,0,4,0,1,0,1,1
0,NA1_5229492572,1946,126,106,134,498,201,164,154,800,145,16,2489,4,2,1,4,0,1,1,0,0
0,NA1_5229452141,1601,92,30,4,222,223,80,163,8,15,800,-3175,6,0,2,2,0,0,1,0,0
0,NA1_5245456327,1655,799,60,777,51,555,164,203,103,29,37,5860,5,1,2,1,1,0,0,1,0
0,NA1_5245444794,1216,8,120,157,236,267,799,91,61,523,43,643,4,2,1,1,0,0,0,0,0
0,NA1_5245414415,2031,48,121,157,498,117,27,80,134,22,89,2960,5,1,4,1,2,0,1,0,0
0,NA1_5245305587,1839,875,234,157,50,147,164,163,91,145,555,1189,2,4,4,0,1,0,1,0,0
0,NA1_5245279179,1482,141,200,99,145,89,23,9,3,81,57,-144,0,6,2,1,0,0,0,1,1
0,NA1_5245249886,1745,79,120,157,29,117,799,200,134,147,235,1639,3,3,4,0,1,0,1,0,0
0,NA1_5245224263,1722,6,62,157,147,16,799,64,134,15,412,-4647,3,3,1,3,0,1,0,1,1
0,NA1_5244885405,1704,23,876,91,18,350,54,104,163,498,412,-2380,0,6,0,4,0,1,0,1,1
0,NA1_5244816540,2133,98,141,26,15,60,24,120,157,115,412,1319,0,6,2,3,0,1,0,1,1
0,NA1_5244198500,1868,31,35,55,110,235,777,32,157,21,40,5098,2,4,3,2,0,1,1,0,1
0,NA1_5244174817,1643,41,35,55,18,60,85,121,157,523,12,183,6,0,0,4,0,1,0,1,1
0,NA1_5230572244,1695,126,59,711,42,78,64,63,875,523,555,-4242,0,6,4,0,0,0,0,0,0
0,NA1_5230430058,1502,897,122,34,42,526,6,421,3,50,80,3574,4,2,3,0,0,0,1,0,0
0,NA1_5230386883,1627,86,254,84,42,526,36,104,112,81,117,2948,6,0,3,0,0,0,1,0,0
0,NA1_5230216244,1785,114,62,800,42,111,24,59,3,110,117,-2564,6,0,3,1,0,1,1,0,0
0,NA1_5230162069,2258,75,799,800,21,497,122,59,38,42,412,1758,6,0,3,2,1,1,1,0,1
0,NA1_5230136336,1886,875,28,101,21,44,50,9,893,42,555,3214,6,0,2,2,0,0,0,0,0
0,NA1_5229164592,1307,107,77,112,498,555,98,131,246,222,117,1397,0,6,0,2,0,0,0,0,1
0,NA1_5229152881,1537,79,42,157,145,78,164,200,127,51,555,62,6,0,2,1,0,0,1,0,0
0,NA1_5229128519,1640,122,131,268,51,412,75,64,145,81,43,654,5,1,0,4,0,0,0,1,1
0,NA1_5228255336,1710,68,5,3,81,111,82,421,103,42,40,-1074,4,2,4,1,1,0,1,0,0
0,NA1_5242009055,1708,5,77,61,119,497,266,876,517,21,40,1133,3,3,2,2,1,0,1,0,0
0,NA1_5241546577,1794,799,122,134,800,267,41,62,43,119,161,2143,6,0,3,1,1,0,0,1,0
0,NA1_5241454114,1719,114,35,112,360,497,10,887,142,119,12,2210,4,2,1,2,1,0,1,0,0
0,NA1_5241424858,1334,133,516,13,143,432,266,254,50,119,53,-6126,0,6,2,1,0,0,0,1,1
0,NA1_5241392338,1473,114,77,103,119,53,86,887,245,29,105,6548,3,3,3,0,0,0,1,0,0
0,NA1_5241373340,1504,887,234,163,202,201,114,64,134,119,35,-1271,5,1,0,3,0,0,1,0,1
0,NA1_5241365592,1958,86,154,134,42,43,150,120,800,145,147,918,6,0,4,0,1,1,1,0,0
0,NA1_5241001827,1505,875,32,103,119,25,897,122,800,18,201,2199,3,3,2,1,0,0,1,0,0
0,NA1_5240959691,988,27,234,69,119,432,106,120,79,202,44,-824,6,0,0,2,0,0,0,0,1
0,NA1_5240937046,912,24,32,31,222,117,86,141,517,119,44,-11476,0,6,0,1,0,0,0,0,1
0,NA1_5240921613,1619,126,64,10,22,555,31,104,84,119,517,-4002,3,3,0,4,0,1,0,1,1
0,NA1_5240909001,1711,799,234,103,119,53,39,59,901,51,235,150,2,4,2,2,0,1,1,0,0
0,NA1_5240895157,1919,799,80,103,114,11,10,5,45,222,117,-1563,2,4,3,2,1,0,1,0,0
0,NA1_5240886089,1396,31,122,91,119,78,62,141,517,360,526,5244,6,0,1,2,0,0,1,0,0
0,NA1_5240876198,955,150,56,82,69,35,114,91,893,119,518,-10467,3,3,1,1,0,0,0,0,1
0,NA1_5240305542,1481,799,245,910,39,350,48,200,517,157,161,-1399,1,5,1,2,0,0,0,1,1
0,NA1_5244030857,923,86,234,127,42,201,266,59,1,145,526,4547,2,4,2,0,0,0,0,0,0
0,NA1_5244009060,1762,799,104,127,222,117,86,238,50,81,43,133,6,0,3,1,0,0,1,0,0
0,NA1_5243791455,1576,516,234,517,222,117,122,64,127,236,267,-1601,3,3,2,1,0,0,1,0,0
0,NA1_5243778148,1303,117,64,127,18,111,6,234,3,910,412,6826,6,0,0,3,0,0,0,0,0
0,NA1_5243322939,2609,114,141,13,45,235,777,104,142,222,412,-132,3,3,4,2,1,2,0,1,0
0,NA1_5243288992,2168,92,64,893,901,350,85,154,39,145,412,-959,3,3,2,4,1,1,0,1,1
0,NA1_5243261042,1784,80,245,777,145,111,875,60,893,81,235,176,3,3,1,3,1,0,1,0,0
0,NA1_5243248734,922,84,234,142,51,43,80,876,777,145,57,8950,3,3,2,0,0,0,0,0,0
0,NA1_5243231446,1915,82,64,893,81,43,114,141,10,236,350,-124,6,0,1,4,1,0,1,0,1
0,NA1_5243213103,1982,799,143,134,523,412,34,30,38,81,526,5088,6,0,3,2,1,0,1,0,0
0,NA1_5243203235,1014,516,64,38,51,111,84,106,236,81,26,2231,3,3,2,0,0,0,0,0,0
0,NA1_5243192480,1001,516,20,99,42,497,897,64,38,18,40,-4571,0,6,1,1,0,0,0,0,1
0,NA1_5243178939,1656,126,64,38,21,555,427,154,23,42,111,-2899,0,6,1,3,0,1,0,1,1
0,NA1_5243157410,1800,126,203,777,67,117,54,64,38,29,201,-2104,1,5,2,2,0,1,0,1,1
0,NA1_5243147304,1471,78,141,34,22,902,82,104,38,29,267,-3174,3,3,0,2,0,0,0,0,1
0,NA1_5242836726,2516,157,77,20,22,117,41,64,105,42,267,-897,5,1,4,2,1,2,1,0,1
0,NA1_5242650557,2246,266,56,25,236,37,9,104,38,800,111,307,6,0,2,4,1,1,1,0,1
0,NA1_5242636965,1682,164,64,38,18,147,875,20,777,96,43,-2545,3,3,0,4,0,1,0,1,1
0,NA1_5242622670,1373,875,56,38,202,89,164,60,166,21,12,-1776,6,0,1,2,0,0,1,0,0
0,NA1_5242035113,1706,799,11,99,498,117,59,64,127,523,518,-4755,0,6,0,3,0,1,0,1,1
0,NA1_5245059817,1751,86,234,61,81,7,62,104,238,134,43,1702,6,0,3,1,1,0,1,0,0
0,NA1_5245457019,1160,75,11,901,18,201,113,77,91,42,267,-7378,0,6,0,3,0,0,0,0,1
0,NA1_5242336162,1705,31,234,245,81,201,897,246,268,145,117,790,6,0,1,2,0,0,0,1,1
0,NA1_5241240035,1402,68,234,777,81,267,164,5,13,236,350,2670,6,0,2,0,0,0,1,0,0
0,NA1_5235675229,1625,84,11,19,81,235,893,121,112,800,111,435,3,3,3,0,1,0,1,0,0
0,NA1_5235640903,1755,126,59,103,81,3,110,107,134,119,526,307,5,1,2,2,1,0,1,0,0
0,NA1_5232130485,1436,114,19,84,18,37,78,80,517,222,201,-165,6,0,0,4,0,0,0,1,1
0,NA1_5231401451,1740,14,120,42,202,800,75,11,1,145,40,3199,1,5,2,1,0,1,0,1,1
0,NA1_5230494544,1074,133,203,3,115,235,27,59,875,42,267,4413,2,4,1,1,0,0,0,0,0
0,NA1_5230466096,1436,6,104,84,222,526,799,163,8,22,432,3298,5,1,2,1,0,0,1,0,0
0,NA1_5229807655,928,85,200,1,221,12,31,33,84,81,89,-8774,0,6,0,1,0,0,0,0,1
0,NA1_5229785981,1608,74,80,42,119,111,14,76,517,498,497,333,3,3,4,0,0,0,1,0,0
0,NA1_5229714187,1822,98,427,950,145,526,114,5,268,81,432,1982,0,6,4,0,0,0,1,0,0
0,NA1_5229680651,1645,86,203,800,22,117,19,120,82,221,350,2353,3,3,1,3,1,0,1,0,0
0,NA1_5229650883,1782,80,104,800,110,44,79,517,39,51,526,1088,2,4,1,4,0,1,0,1,1
0,NA1_5229367612,1570,266,200,74,222,16,122,254,238,30,267,-158,3,3,0,4,0,0,0,1,1
0,NA1_5229118389,1977,897,80,1,222,412,35,91,103,18,60,-1216,2,4,0,4,0,1,0,1,1
0,NA1_5228220775,913,893,76,166,222,16,777,59,103,21,235,-10577,3,3,0,2,0,0,0,0,1
0,NA1_5228190872,1536,126,91,103,22,902,8,234,7,110,37,3687,5,1,2,2,0,0,1,0,0
0,NA1_5228115083,1734,893,203,13,222,117,39,9,67,157,910,1662,6,0,2,2,0,0,0,1,0
0,NA1_5228091199,1393,777,143,8,222,111,122,120,910,21,235,-3640,0,6,1,2,0,0,0,0,1
0,NA1_5226664542,1597,2,64,517,96,111,516,60,112,81,37,-5459,3,3,1,2,0,0,1,0,1
0,NA1_5226622756,1855,19,427,246,29,201,54,76,238,110,526,-842,3,3,2,2,0,1,1,0,1
0,NA1_5223935623,942,86,131,777,42,201,897,104,134,202,103,6553,6,0,0,2,0,0,0,0,0
0,NA1_5223351314,912,64,876,103,21,497,150,20,517,222,117,-6257,1,5,0,2,0,0,0,0,1
0,NA1_5223305790,2403,164,141,134,42,111,8,203,893,51,60,-1975,0,6,4,2,2,0,0,1,1
0,NA1_5223199286,1646,31,245,238,222,43,266,876,103,29,40,4052,0,6,2,1,0,0,1,0,0
0,NA1_5223164120,2144,23,30,57,222,517,99,91,69,21,53,896,6,0,2,2,2,0,0,1,0
0,NA1_5223143279,1276,126,141,13,901,57,58,20,154,222,117,-7101,0,6,0,3,0,0,0,0,1
0,NA1_5223126297,1409,86,421,131,222,111,122,59,517,51,117,3619,6,0,1,2,0,0,1,0,0
0,NA1_5223070960,1134,236,131,18,110,80,41,72,910,145,201,-4419,4,2,0,2,0,0,0,0,1
0,NA1_5223045602,1605,69,62,166,222,497,84,234,13,145,555,-1397,0,6,1,3,1,0,1,0,0
0,NA1_5244860179,1642,92,104,61,236,902,126,234,142,143,53,98,3,3,0,4,0,0,0,1,1
0,NA1_5244834822,1669,114,203,142,18,43,98,121,910,145,267,5310,4,2,2,2,1,0,1,0,0
0,NA1_5244774842,1727,150,234,7,42,147,126,887,142,22,117,859,0,6,1,3,0,1,0,1,1
0,NA1_5244749967,1587,114,5,142,157,555,50,62,90,81,43,1928,0,6,3,0,0,0,1,0,0
0,NA1_5244222880,1747,164,107,112,42,902,114,876,157,18,117,-625,0,6,3,1,0,1,1,0,1
0,NA1_5244178958,1377,75,254,245,523,117,126,143,84,222,497,-3981,0,6,1,2,0,0,0,0,1
0,NA1_5244159665,972,114,876,517,21,43,516,68,42,22,902,5667,6,0,1,0,0,0,0,0,0
0,NA1_5244134490,1721,106,120,61,222,16,126,80,910,96,117,2762,6,0,2,2,1,0,0,1,0
0,NA1_5244100091,1748,98,154,134,15,223,114,234,800,81,12,2115,0,6,4,0,1,0,1,0,0
0,NA1_5244073629,1681,82,234,98,42,111,114,5,61,236,267,-819,4,2,1,3,0,1,0,1,1
0,NA1_5244050535,1463,126,143,154,523,43,36,121,101,42,432,7231,6,0,1,1,0,0,1,0,0
0,NA1_5244026648,1819,126,32,13,22,526,164,80,518,111,235,3140,4,2,3,1,1,0,0,1,0
0,NA1_5243538614,1767,164,121,79,22,63,86,56,84,18,267,-167,5,1,2,1,1,0,1,0,0
0,NA1_5234388997,1729,777,421,134,51,43,69,427,7,222,53,1830,6,0,1,3,0,1,0,1,1
0,NA1_5234379070,1035,114,421,157,145,60,27,32,134,222,555,4587,5,1,2,0,0,0,0,0,0
0,NA1_5234361432,1653,164,421,136,222,902,31,59,777,45,147,-525,6,0,0,4,0,1,0,1,1
0,NA1_5234348067,1277,31,131,157,221,40,887,421,238,22,412,-1410,2,4,2,1,0,0,0,0,1
0,NA1_5234325471,1638,114,68,267,18,53,126,421,4,22,37,-714,3,3,2,2,0,0,1,0,0
0,NA1_5234306253,1583,777,421,800,222,111,10,56,112,81,16,5613,6,0,3,1,0,0,1,0,0
0,NA1_5234284286,1657,777,64,800,22,201,114,421,266,81,43,-1271,0,6,1,2,1,0,1,0,0
0,NA1_5234252273,2124,126,421,7,21,902,86,245,68,110,117,1088,6,0,4,1,1,1,1,0,0
0,NA1_5234218701,2082,122,82,157,222,117,126,421,893,29,235,68,6,0,1,3,0,2,0,1,1
0,NA1_5230658613,1546,777,245,126,202,235,92,80,142,51,12,1270,1,5,3,1,0,0,1,0,0
0,NA1_5230628383,2832,23,9,266,51,555,164,104,134,81,26,2386,4,2,4,2,1,2,0,1,0
0,NA1_5230599540,2103,84,104,157,222,143,39,234,901,800,89,-2238,3,3,1,4,0,1,1,0,1
0,NA1_5230573656,1576,799,76,31,96,223,164,104,268,81,40,1376,3,3,2,2,0,0,1,0,0
0,NA1_5230536638,2216,887,62,238,81,40,57,120,166,99,80,268,1,5,2,3,0,2,0,1,1
0,NA1_5230487454,1989,133,5,31,51,43,114,104,517,18,902,-1523,3,3,2,3,0,2,1,0,1
0,NA1_5230460972,1409,92,64,7,96,117,114,62,103,222,37,3165,4,2,3,0,0,0,1,0,0
0,NA1_5230425046,1869,266,30,142,222,117,126,104,84,145,111,-2859,6,0,2,3,0,1,0,1,1
0,NA1_5230392658,1380,19,35,90,81,412,43,203,54,119,223,2839,3,3,3,0,0,0,1,0,0
0,NA1_5230364744,1768,126,104,103,222,147,236,106,105,145,223,-2176,0,6,2,3,0,1,0,1,1
0,NA1_5229886875,1713,799,104,112,202,267,164,79,23,777,40,-58,0,6,3,1,0,0,1,0,0
0,NA1_5243230386,1761,60,234,777,115,117,98,62,157,51,25,1996,6,0,4,0,1,0,1,0,0
0,NA1_5239023917,2534,14,154,268,157,555,122,56,10,29,3,2263,6,0,1,5,2,1,1,0,0
0,NA1_5239001435,1395,240,154,142,157,16,799,876,126,145,412,3490,6,0,3,0,0,0,1,0,0
0,NA1_5233807647,1394,126,234,103,21,412,799,245,157,119,432,-11655,1,5,0,3,0,0,0,1,1
0,NA1_5233773076,1558,68,80,517,18,111,82,245,157,81,201,3043,3,3,2,1,0,0,0,1,0
0,NA1_5233759064,1166,777,104,112,18,99,897,245,268,157,497,-1541,0,6,2,1,0,0,0,0,1
0,NA1_5233740807,1842,799,245,517,157,267,6,113,8,67,117,1611,5,1,3,1,1,0,1,0,0
0,NA1_5233714793,1997,777,59,61,202,43,8,245,133,157,111,541,3,3,3,2,0,1,1,0,1
0,NA1_5233673482,2144,31,5,103,81,117,41,245,13,157,12,3272,6,0,2,2,1,1,0,1,1
0,NA1_5233641524,1795,517,245,166,157,117,897,64,3,119,43,-702,4,2,3,2,1,0,0,1,0
0,NA1_5233589015,1866,107,141,142,157,12,432,104,103,30,80,2273,6,0,2,3,0,1,0,1,1
0,NA1_5233553727,1660,82,141,134,157,497,429,200,161,62,60,-2179,1,5,1,2,0,0,1,0,0
0,NA1_5233517201,2082,164,141,154,157,74,6,104,4,81,555,1940,4,2,4,1,0,1,1,0,1
0,NA1_5233453270,1661,86,200,112,67,40,85,245,777,157,117,-1506,1,5,2,2,1,0,0,1,0
0,NA1_5233434032,1101,897,245,84,157,12,6,77,67,29,517,5026,5,1,2,0,0,0,0,0,0
0,NA1_5233383159,1872,85,62,39,202,35,3,245,164,157,526,2636,3,3,2,2,0,0,1,0,0
0,NA1_5233306687,1657,24,245,238,777,16,420,203,517,222,497,885,6,0,1,2,1,0,1,0,0
0,NA1_5233080246,1274,150,32,777,157,497,86,131,126,236,89,4324,6,0,3,0,0,0,0,0,0
0,NA1_5233071998,961,516,154,55,221,60,54,245,157,498,1,5596,3,3,0,1,0,0,0,0,0
0,NA1_5233063344,910,58,76,238,51,201,80,245,157,429,43,5558,4,2,1,0,0,0,0,0,0
0,NA1_5233037579,1525,893,76,799,145,117,106,245,777,18,37,1111,2,4,1,2,0,0,1,0,1
0,NA1_5233027077,1095,893,141,157,236,111,31,203,950,21,16,4286,6,0,0,2,0,0,0,0,0
0,NA1_5232729244,1886,122,141,157,523,117,150,121,103,221,37,1,6,0,1,3,1,0,1,0,0
0,NA1_5232690939,2644,114,143,86,42,517,875,245,157,202,43,-30,1,5,4,2,2,1,0,1,0
0,NA1_5232665906,1534,86,245,157,10,60,67,141,103,18,201,10200,6,0,3,1,0,0,1,0,0
0,NA1_5232321483,1288,10,5,134,18,89,67,245,157,42,44,-6105,2,4,1,1,0,0,0,1,1
0,NA1_5232299630,1622,266,19,134,498,43,24,245,157,145,526,-3438,0,6,1,2,0,1,0,1,1
0,NA1_5232283297,1730,897,131,58,81,235,75,245,157,236,79,1386,6,0,3,1,0,1,1,0,0
0,NA1_5232245635,1240,27,234,8,81,117,80,245,157,42,37,-1568,1,5,0,3,0,0,0,0,1
0,NA1_5232215220,1749,14,245,157,895,526,31,203,910,145,12,936,3,3,4,1,1,0,0,1,0
0,NA1_5232176799,1681,126,245,157,29,25,1,72,15,115,37,4516,6,0,3,1,1,0,1,0,0
0,NA1_5243257749,1360,17,20,517,222,412,14,64,103,147,72,-2054,1,5,0,3,0,0,0,0,1
0,NA1_5242684482,1858,106,122,134,29,518,41,35,101,69,72,-4204,3,3,0,4,0,1,0,1,1
0,NA1_5242592489,1681,516,56,517,18,60,24,143,238,222,72,3882,5,1,3,1,0,1,1,0,1
0,NA1_5244549539,1778,82,154,103,15,350,3,122,910,523,12,1815,4,2,1,4,0,1,0,1,1
0,NA1_5239796690,1698,92,245,134,222,60,6,141,8,81,147,-4843,3,3,0,3,0,1,1,0,1
0,NA1_5239771457,2062,164,77,777,81,40,6,234,112,51,43,738,6,0,3,2,1,0,1,0,0
0,NA1_5239259135,1421,5,91,27,523,10,81,64,246,154,143,1497,6,0,3,0,0,0,1,0,0
0,NA1_5239137097,919,777,64,68,42,12,27,5,13,110,412,7216,1,5,2,0,0,0,0,0,0
0,NA1_5237910405,928,27,19,42,22,518,240,120,55,81,43,7314,6,0,1,0,0,0,0,0,0
0,NA1_5237889110,2134,266,245,43,22,555,27,234,163,42,80,-4436,3,3,2,3,0,1,0,1,1
0,NA1_5237865534,2160,799,78,238,74,201,164,234,711,42,555,-1127,4,2,2,3,0,2,0,1,1
0,NA1_5237386678,936,31,104,3,81,432,10,234,61,42,902,5440,6,0,2,0,0,0,0,0,0
0,NA1_5236192791,1574,266,887,23,81,43,14,35,54,523,267,5391,3,3,1,2,1,0,1,0,0
0,NA1_5236008726,1419,897,121,134,96,37,86,11,69,523,40,3524,4,2,2,1,0,0,1,0,0
0,NA1_5235448314,1870,86,234,134,18,7,154,141,55,523,117,1514,2,4,2,2,0,1,1,0,1
0,NA1_5235426987,1629,164,106,105,222,267,6,72,39,115,147,1457,2,4,2,2,1,0,1,0,0
0,NA1_5235400400,1812,799,254,61,42,37,82,121,157,81,26,-3345,2,4,3,2,0,1,0,1,1
0,NA1_5235378750,2007,58,59,245,157,143,79,799,112,221,117,975,6,0,1,3,0,1,1,0,1
0,NA1_5235355109,1707,897,799,131,81,89,75,56,61,119,267,1753,5,1,3,1,0,0,1,0,0
0,NA1_5235335648,994,150,72,112,202,518,85,91,157,42,26,3715,6,0,1,1,0,0,0,0,0
0,NA1_5235316913,1681,92,203,79,42,99,420,59,55,22,43,1294,0,6,3,1,1,0,1,0,0
0,NA1_5242541550,1119,24,64,103,15,412,41,154,875,81,43,5532,6,0,2,0,0,0,0,0,0
0,NA1_5242534419,1682,24,64,85,15,432,54,234,157,110,12,334,5,1,2,2,1,0,1,0,0
0,NA1_5242339742,1769,24,163,91,42,147,516,122,8,222,89,-1421,1,5,1,3,0,1,0,1,1
0,NA1_5242037761,1360,106,104,268,67,412,24,254,893,81,267,-4210,4,2,0,3,0,0,0,1,1
0,NA1_5239052037,1631,799,64,3,800,43,897,887,82,42,60,2059,3,3,0,3,0,1,0,1,1
0,NA1_5238977988,1924,2,91,910,67,44,98,163,84,42,111,-973,3,3,4,1,1,0,0,1,0
0,NA1_5238417024,1728,799,28,777,22,40,897,131,91,81,350,-1960,0,6,1,3,1,0,1,0,0
0,NA1_5238407387,1006,799,131,777,119,201,164,80,800,523,235,5287,6,0,2,0,0,0,0,0,0
0,NA1_5238342004,2055,164,234,45,236,267,41,141,38,30,80,800,6,0,1,4,0,1,1,0,1
0,NA1_5237408372,1384,164,9,112,15,223,122,11,134,143,555,-439,6,0,1,2,0,0,1,0,0
0,NA1_5237136012,1661,10,200,64,910,11,164,131,166,145,412,-400,6,0,0,4,0,1,0,1,1
0,NA1_5236777117,2126,516,154,799,202,910,164,141,55,62,350,-1302,4,2,2,3,0,1,0,1,0
0,NA1_5236751100,1552,164,11,13,222,60,8,59,62,800,267,3198,2,1,3,0,1,0,1,0,0
0,NA1_5236674601,1765,897,2,112,143,202,79,64,18,895,117,-2117,2,4,3,1,0,1,1,0,1
0,NA1_5236660583,1522,799,200,91,50,201,897,246,711,523,235,-1434,4,2,1,0,0,0,0,1,1
0,NA1_5236647843,1673,164,154,131,523,89,58,120,79,800,12,1892,3,3,1,3,1,0,0,1,0
0,NA1_5236031391,2089,893,28,950,81,223,164,234,800,51,60,1257,3,3,2,3,1,1,1,0,0
0,NA1_5235521382,2195,122,246,893,81,267,41,887,517,222,526,3577,3,3,4,1,0,2,0,1,1
0,NA1_5241387935,2233,41,131,58,523,412,85,5,92,145,497,2631,3,3,2,4,0,2,0,1,1
0,NA1_5241009373,1749,154,104,800,222,235,41,876,91,236,267,-1577,6,0,1,2,1,0,0,1,0
0,NA1_5240989526,2051,27,20,157,67,40,777,163,99,81,246,-2830,0,6,2,3,1,0,1,0,0
0,NA1_5240979735,911,126,200,268,523,201,897,122,893,236,267,-7324,0,6,0,2,0,0,0,0,1
0,NA1_5240961133,1763,110,62,112,145,154,2,72,799,143,526,1343,3,3,1,3,0,0,0,1,0
0,NA1_5240947104,1327,62,887,8,523,117,875,234,3,236,37,-2557,2,4,1,2,0,0,0,0,1
0,NA1_5240932473,1680,58,68,2,145,246,27,234,42,147,43,-675,1,5,4,0,1,0,1,0,0
0,NA1_5240919101,1657,266,106,163,96,267,92,32,517,236,497,1298,4,2,2,2,0,1,0,1,1
0,NA1_5240905633,1478,266,203,3,236,12,62,32,105,145,111,2132,6,0,3,0,0,0,1,0,0
0,NA1_5240884690,1708,83,80,777,145,53,79,64,78,51,902,237,5,1,1,3,1,0,1,0,0
0,NA1_5239575381,1177,92,59,29,498,79,897,60,800,145,12,5179,6,0,0,1,0,0,0,0,0
0,NA1_5239565430,943,154,234,910,30,202,897,80,134,145,105,2767,6,0,2,0,0,0,0,0,0
0,NA1_5241069932,1222,31,28,238,145,526,887,200,134,29,117,4320,6,0,1,0,0,0,0,0,0
0,NA1_5235782411,1869,897,11,34,103,555,8,234,126,45,526,366,1,5,1,3,0,1,1,0,0
0,NA1_5235772378,913,86,11,4,145,555,875,96,9,222,902,12916,6,0,1,1,0,0,0,0,0
0,NA1_5234648500,1678,68,64,245,110,526,27,887,163,22,78,2545,6,0,3,1,1,0,1,0,0
0,NA1_5234387291,2273,133,20,103,81,43,78,427,142,145,526,1539,4,2,0,4,0,2,0,1,1
0,NA1_5233380298,1387,777,76,166,119,526,67,60,103,81,555,-6244,3,3,0,2,0,0,1,0,1
0,NA1_5233108994,1688,27,120,131,145,526,31,104,105,18,111,-818,0,3,0,4,1,0,1,0,0
0,NA1_5231856980,2317,897,163,4,63,526,86,121,69,81,432,-731,4,2,3,2,1,1,1,0,1
